Long,lat,fecha,NDVI,prec,suelos,dem,inundacion
-62.1567508386015,-33.2131202176366,11/11/16,0.2678155,0,4,113,0
-62.2123415757936,-33.3051768274417,11/11/16,0.1518692,0.3,4,116,0
-62.4493252875428,-33.6020149530711,11/11/16,0.4296917,5.2,4,118,0
-62.3881726531236,-33.0095534560477,11/11/16,0.1581582,0.6,4,105,0
-62.2350296308366,-32.7960218144664,11/11/16,0.2230882,0.2,4,109,0
-62.1562122663437,-33.7949539806787,11/11/16,0.3499855,0.7,4,116,0
-62.7103882574091,-33.7889697885534,11/11/16,0.2205249,0,4,125,0
-62.1788152738802,-33.0412789348393,11/11/16,0.1647361,0.1,4,110,0
-62.4099430804832,-33.181625009682,11/11/16,0.07656728,0.5,4,115,0
-62.437288641,-33.0739766005719,11/11/16,0.1311468,2,4,112,0
-62.3343308800729,-33.2928112148896,11/11/16,0.1458,0.8,4,114,0
-62.2618961496059,-33.1568228898554,11/11/16,0.4005488,0.3,4,114,0
-62.4481127266193,-33.1719284083394,11/11/16,0.1414445,0,4,118,0
-62.2940644396886,-32.9428911149759,11/11/16,0.206836,0,4,110,0
-62.1253031877501,-33.5001089414744,11/11/16,0.3333091,5.2,4,117,0
-62.600969379448,-33.007134635798,11/11/16,0.1380572,0.1,4,112,0
-62.2135618327695,-33.7888386911865,11/11/16,0.1515021,0,4,117,0
-62.1150320379306,-33.6328567182109,11/11/16,0.3076805,0.1,4,118,0
-62.4345504627255,-32.840929218636,11/11/16,0.1581329,0.4,4,109,0
-62.1898821584426,-33.100936467127,11/11/16,0.2357886,0,4,108,0
-62.3658516361934,-32.9457275578443,11/11/16,0.2079795,0.5,4,105,0
-62.2887301117889,-32.880584213495,11/11/16,0.35142,0.3,4,108,0
-62.307132785015,-33.6941075341881,11/11/16,0.3988383,5.5,4,122,0
-62.2190541602826,-33.7858588061019,11/11/16,0.009425999,3.1,4,116,1
-62.5112998479739,-33.0215647420957,11/11/16,0.1766861,0,4,111,0
-62.2094153184006,-33.705354705283,11/11/16,0.3310641,0.7,4,117,0
-62.1515768393708,-33.8279402754425,11/11/16,0.1483079,0.5,4,117,0
-62.6297786365887,-32.9884777378449,11/11/16,0.2290767,3.5,4,111,0
-62.5300683183863,-32.9284163573627,11/11/16,0.1729842,0,4,114,0
-62.1345989610386,-33.386482571968,11/11/16,0.217847,6.7,4,113,0
-62.4514806109861,-33.0067125949203,11/11/16,0.2172038,0.1,4,113,0
-62.4136309877471,-32.9894861261456,11/11/16,0.3690156,0.1,4,115,0
-62.1515485321845,-33.3792799399188,11/11/16,0.2847721,0.2,4,117,0
-62.1931667869233,-33.157016611867,11/11/16,0.4220042,0.1,4,114,0
-62.3948424322345,-33.0641954870769,11/11/16,0.1238468,0.2,4,109,0
-62.1284400126033,-33.7599077169713,11/11/16,0.1437098,0,4,113,0
-62.1291775315572,-33.324619786984,11/11/16,0.3087779,0.2,4,113,0
-62.6420564653527,-32.7983880423325,11/11/16,0.157879,0.5,4,120,0
-62.4105134874452,-33.8425320593908,11/11/16,0.1455265,0.3,4,127,0
-62.3417754523954,-32.9874486728744,11/11/16,0.1301007,0,4,108,0
-62.2260324945864,-33.141721271562,11/11/16,0.1788778,0,4,114,0
-62.2308158405401,-32.8525045891299,11/11/16,0.1728995,0.4,4,106,0
-62.3105763218856,-32.7874389838574,11/11/16,0.1548315,0.2,4,110,0
-62.3444549590571,-33.7016683319042,11/11/16,-0.05021374,1.8,4,114,1
-62.1994812282378,-32.9336108333704,11/11/16,0.3276468,0,4,111,0
-62.2138467128634,-33.1535632336185,11/11/16,0.176105,0.3,4,115,0
-62.3820712046665,-33.0585621360619,11/11/16,0.1671868,0,4,109,0
-62.4316168731039,-33.029343401618,11/11/16,0.2277454,0,4,109,0
-62.1273774418035,-33.7189491925588,11/11/16,0.1479973,0,4,115,0
-62.432031710274,-33.0741103953881,11/11/16,0.2367837,0.2,4,109,0
-62.2613080529899,-33.7214037991613,11/11/16,0.4040442,0.2,4,114,0
-62.2638356123763,-33.5902360578388,11/11/16,0.4179471,0,4,125,0
-62.5468333090721,-32.8392495801167,11/11/16,0.3682395,1.9,4,117,0
-62.5296749410541,-33.2817968385795,11/11/16,-0.07543136,0.3,4,113,1
-62.2867975589948,-33.2181479710763,11/11/16,0.3101815,0.9,4,113,0
-62.7741994913066,-33.8374255320374,11/11/16,-0.07928348,1.6,4,118,1
-62.252270526114,-32.9372219891532,11/11/16,0.1977807,0.6,4,106,0
-62.3584003172695,-32.7957668628674,11/11/16,0.1963138,0.3,4,111,0
-63.0543057819255,-33.6631378430819,11/11/16,0.1347373,0.1,3,125,0
-62.9029198676415,-33.7933151863967,11/11/16,0.1923687,0.2,3,130,0
-62.9280600073153,-33.0733634046767,11/11/16,0.1672341,0.4,3,127,0
-62.8863506644389,-33.0870637093111,11/11/16,0.1388156,0,3,124,0
-62.8218922793711,-33.2829422323635,11/11/16,0.1310704,1,3,114,0
-62.4669023818824,-33.0251419434746,11/11/16,0.3389797,0.1,3,102,0
-62.4194608456519,-33.0430464683842,11/11/16,0.2446877,0.2,3,97,0
-62.915662287593,-33.0088509205091,11/11/16,0.1131383,0,3,125,0
-63.0050600165988,-33.2973089948667,11/11/16,0.2393033,0,3,121,0
-63.244478503278,-33.8435103935831,11/11/16,0.3992411,6.7,3,127,0
-62.4084328287931,-32.8390693335463,11/11/16,0.1252933,0,3,104,0
-63.338672718667,-33.841606401448,11/11/16,0.2530706,0.2,3,130,0
-62.9167702006128,-33.6588301008725,11/11/16,0.1049724,0.3,3,122,0
-62.8056904940154,-33.589228978735,11/11/16,0.3019916,0.2,3,121,0
-62.9663707635627,-33.0088518771897,11/11/16,0.1491846,1,3,133,0
-62.7846041971735,-33.5572060653026,11/11/16,0.2045831,2,3,119,0
-62.7066718846116,-33.1743842163844,11/11/16,0.3465122,1.6,3,115,0
-63.8710905891673,-33.4285280159235,11/11/16,0.1332354,0.3,3,234,0
-62.9052189071432,-33.613755304788,11/11/16,0.3590937,3.1,3,122,0
-62.751364212728,-33.1391997645037,11/11/16,0.1984899,8.2,3,116,0
-63.5143488991653,-32.8452260947967,11/11/16,0.1641929,3.5,3,197,0
-62.9289159132244,-32.9753780380026,11/11/16,-0.08672903,0,3,127,1
-62.1792823414573,-33.4221217369541,11/11/16,0.1794854,0.2,3,116,0
-63.1952622276114,-33.7826028980231,11/11/16,0.254757,0,3,129,0
-62.1511899893321,-32.9606089582233,11/11/16,0.3826607,0.5,3,86,0
-62.3077102484784,-32.8984301351015,11/11/16,0.239668,0.1,3,94,0
-62.9716660046981,-33.7972564533608,11/11/16,-0.0266725,0,3,124,1
-63.1858671097224,-33.7711172573972,11/11/16,0.3415131,0.2,3,128,0
-62.8838964301012,-33.345425570134,11/11/16,0.1983084,0,3,117,0
-63.2477221897034,-33.8136904212694,11/11/16,0.116025,0,3,125,0
-63.2951768671474,-33.7756916852024,11/11/16,0.2232184,0.5,3,127,0
-63.8741990553501,-33.3896052924645,11/11/16,0.3183922,0.3,3,240,0
-62.978771842876,-33.0117946655595,11/11/16,0.1387849,2.6,3,133,0
-62.7778619429405,-33.5096364751049,11/11/16,0.2296917,0.5,3,118,0
-63.9005902878925,-33.4968246310107,11/11/16,0.1334893,0,3,227,0
-63.504176641958,-32.9304184665038,11/11/16,0.2083705,2.5,3,196,0
-63.6951480803572,-32.9274231671507,11/11/16,0.2240315,0.1,3,236,0
-63.8506321251574,-33.4541604035427,11/11/16,0.3802288,7.5,3,223,0
-62.7703809415501,-33.5829962170769,11/11/16,0.07421347,0,3,117,0
-63.8266355897242,-33.3913617410117,11/11/16,0.140346,0.9,3,228,0
-62.7846651355401,-33.5505547309699,11/11/16,0.3519647,0,3,119,0
-63.454622327833,-32.9538886495335,11/11/16,0.1326572,0.2,3,187,0
-63.1034897893736,-33.3382316079745,11/11/16,0.2822639,1.4,3,125,0
-62.7480248521448,-32.9327586137491,11/11/16,0.2909107,1.2,3,119,0
-62.9803837618132,-33.3884597801969,11/11/16,0.1804467,0,3,117,0
-62.9107531132663,-33.6385820097875,11/11/16,0.3710667,1.9,3,124,0
-63.7153600504317,-32.9053091374519,11/11/16,0.1746862,0,3,239,0
-63.5309209048315,-32.8500249618885,11/11/16,0.2171746,0.1,3,198,0
-62.8765619315698,-32.8235508547948,11/11/16,0.1498483,2,3,136,0
-63.1502556174025,-33.6898820180803,11/11/16,0.255703,0,3,123,0
-63.4338280302539,-32.9324484806162,11/11/16,0.1502598,0,3,184,0
-63.8859317697551,-33.4277699934871,11/11/16,0.1650008,0.1,3,236,0
-62.1195216232473,-32.9558989126393,11/11/16,0.1830925,0.4,3,84,0
-63.7054741476027,-32.883011591015,11/11/16,0.1299969,0.5,3,240,0
-62.8458556409035,-33.3508842109979,11/11/16,0.1992238,0.3,3,116,0
-63.0303192084914,-33.6009580552264,11/11/16,0.1238065,0.1,3,122,0
-63.0160831181134,-33.7475870111597,11/11/16,0.4105018,0.6,3,132,0
-63.7321117950983,-32.8991356245788,11/11/16,0.2276372,0,3,242,0
-63.8492739016683,-33.5431345265412,11/11/16,-0.006902829,0.1,3,206,1
-63.3664385138717,-32.9779228460285,11/11/16,0.1571764,0,3,172,0
-62.8337897524156,-33.6238666912708,11/11/16,0.2333064,1.1,3,124,0
-63.6625154152233,-32.8597015672903,11/11/16,0.1364504,0.1,3,230,0
-63.002203609677,-33.804124094902,11/11/16,-0.02703924,0.1,3,127,1
-63.1836903946346,-33.7317344080665,11/11/16,0.4134364,0.1,3,128,0
-63.271052292114,-33.8333734270635,11/11/16,0.2143647,2.5,3,127,0
-63.1870698887302,-33.7230442155813,11/11/16,0.3841882,0.3,3,126,0
-63.849348146917,-33.3773619068414,11/11/16,0.1306058,2.3,3,238,0
-62.9050772074058,-33.798517884556,11/11/16,0.2721374,0.3,3,130,0
-62.7931305578096,-32.9574193477128,11/11/16,-0.1145779,0.2,3,119,1
-62.9366349958506,-33.0756103121523,11/11/16,0.4155592,0.8,3,129,0
-63.6882211197241,-32.8653934393437,11/11/16,0.2096529,5.8,3,233,0
-63.2910041341428,-33.3269334011004,11/11/16,0.2493422,0.1,3,144,0
-62.937952185923,-33.6878305459381,11/11/16,0.2049024,6.7,3,125,0
-63.5125022225647,-32.8561917240394,11/11/16,0.1360725,2,3,199,0
-62.9549346803672,-33.3061363916956,11/11/16,0.2789235,0.2,3,118,0
-63.0299757074227,-33.3445225327162,11/11/16,0.2747996,0.1,3,117,0
-62.9168760916813,-33.6738337361356,11/11/16,0.3654848,0.3,3,123,0
-62.3659635537444,-32.8802264450555,11/11/16,0.2225996,0.2,3,99,0
-63.5709138068162,-32.7951024561192,11/11/16,0.1941223,0,3,210,0
-62.89526829638,-33.2893848640039,11/11/16,-0.02748331,0,3,112,1
-62.293082334449,-33.3805206719146,11/11/16,0.07430779,0,3,112,0
-63.0056263521108,-33.655115860538,11/11/16,0.1469227,7.3,3,129,0
-62.8650754463306,-33.6597804888117,11/11/16,0.4054374,7.7,3,125,0
-63.4034566599554,-32.8917393934021,11/11/16,0.1500431,0,3,179,0
-63.4734111678237,-32.903483604768,11/11/16,0.09345308,0.1,3,191,0
-63.0597244798315,-33.8400172993822,11/11/16,0.1375691,0.2,3,133,0
-62.8476733580632,-33.5820268155006,11/11/16,0.4584483,5.9,3,122,0
-62.1911100292572,-33.4402054457397,11/11/16,0.3850701,8,3,112,0
-63.5276539220981,-32.9232327238907,11/11/16,0.1152082,0,3,201,0
-63.3036195094308,-33.81404645251,11/11/16,0.3877713,0,3,129,0
-63.4506686466362,-33.0012463953327,11/11/16,0.1808196,0.2,3,184,0
-63.3314495257357,-32.9811431582668,11/11/16,0.2263945,0,3,166,0
-63.4374690702526,-32.9360534713641,11/11/16,0.1496763,0.7,3,182,0
-62.9451088110568,-33.2899503147611,11/11/16,0.2999206,0,3,117,0
-63.2682579980142,-33.7375551503486,11/11/16,0.4154861,2.6,3,126,0
-63.0504468127556,-33.6484508506537,11/11/16,0.2258506,0,3,125,0
-62.5905227376719,-33.1139664886777,11/11/16,0.2955107,0.2,2,115,0
-62.6057973940323,-33.4690193590353,11/11/16,0.127015,0,2,123,0
-62.5408231637798,-33.1403952397624,11/11/16,0.148286,7.5,2,120,0
-62.5126978573921,-33.4162735505904,11/11/16,0.3900377,0.8,2,122,0
-62.4542279607652,-33.2554809404411,11/11/16,0.3342407,0,2,116,0
-62.4081228781278,-33.630383308234,11/11/16,0.3895908,0.3,2,126,0
-62.4694108910415,-33.2005470365051,11/11/16,0.1880847,0.1,2,121,0
-62.486741366094,-33.4482126182898,11/11/16,0.1360074,2.5,2,124,0
-62.5547677530637,-33.3706198748346,11/11/16,0.1482602,2.5,2,124,0
-62.3434502837031,-33.5006505694492,11/11/16,0.1294766,0.2,2,121,0
-62.6198831969288,-33.4354581867585,11/11/16,0.1480522,6.4,2,120,0
-62.5825484430913,-33.5893261509131,11/11/16,0.4870266,0.8,2,125,0
-62.4269494021443,-33.2283185930616,11/11/16,0.3190067,0.1,2,120,0
-62.6619994528634,-33.5066486257322,11/11/16,0.1318108,0.8,2,123,0
-62.5218203740542,-33.1765491892182,11/11/16,0.2443051,1.3,2,117,0
-62.57863612437,-33.817391240074,11/11/16,0.5002929,0,2,129,0
-62.4908430933747,-33.7890328404226,11/11/16,0.1521446,0,2,127,0
-62.5716823906853,-33.418965049873,11/11/16,0.134609,0,2,122,0
-62.6223914624219,-33.3797876240997,11/11/16,0.1333773,1.8,2,114,0
-62.4550435764479,-33.5362421522333,11/11/16,-0.0368757,0,2,123,1
-62.5999659339107,-33.579041208473,11/11/16,0.01688479,0.2,2,124,1
-62.61503441148,-33.4254978692888,11/11/16,0.4277169,7.5,2,120,0
-62.4648939152802,-33.5308471934578,11/11/16,0.2667295,2,2,123,0
-62.3352971285139,-33.6064360608777,11/11/16,0.1431213,1,2,125,0
-62.5123990747953,-33.5535472468713,11/11/16,0.4516914,0,2,126,0
-62.4316940521367,-33.5634142459595,11/11/16,0.4291697,0.3,2,122,0
-62.4436020333264,-33.4744990750312,11/11/16,0.4304938,0.6,2,125,0
-62.3959196363392,-33.671887033477,11/11/16,0.1509051,0,2,122,0
-62.3845896099995,-33.3500128732633,11/11/16,0.4842808,2.6,2,119,0
-62.317550510713,-33.3319510658082,11/11/16,0.2060039,0.3,2,116,0
-62.4685624861792,-33.2756781475565,11/11/16,0.1486373,0,2,121,0
-62.5141567587822,-33.8166428080467,11/11/16,0.2872324,0.7,2,125,0
-62.4171252803568,-33.2982093500619,11/11/16,0.426851,0.6,2,119,0
-62.4522801518536,-33.2418692633067,11/11/16,0.2409205,0,2,117,0
-62.4930764755602,-33.2093645398799,11/11/16,-0.05788486,0.4,2,116,1
-62.4784568066222,-33.32096205087,11/11/16,0.3209288,0.2,2,118,0
-62.4402167318493,-33.3020656311529,11/11/16,0.1220775,0,2,119,0
-62.6417373163892,-33.2054866004083,11/11/16,0.2438925,2.5,2,116,0
-62.4233148851863,-33.7201553390633,11/11/16,0.1991738,0.3,2,125,0
-62.6048450583229,-33.786983708415,11/11/16,0.5304235,2.2,2,124,0
-62.4523570076283,-33.449880838979,11/11/16,0.1291544,0.4,2,124,0
-62.5753123513583,-33.8083772659914,11/11/16,0.2416286,0,2,130,0
-62.5994414489083,-33.1177898752982,11/11/16,0.1392235,0.1,2,113,0
-62.2855204137781,-33.5697269775895,11/11/16,0.3886629,1.8,2,118,0
-62.5320730495439,-33.4285747325351,11/11/16,0.1313248,0.1,2,126,0
-62.5250094930359,-33.8158760952028,11/11/16,0.3208302,0.3,2,131,0
-62.4108458603658,-33.5878058527542,11/11/16,0.3894129,6.7,2,121,0
-62.5737879806557,-33.2537012771112,11/11/16,0.1869054,0,2,114,0
-62.521825651533,-33.4468270964193,11/11/16,0.1441298,6.7,2,121,0
-62.3733827961164,-33.4364505395488,11/11/16,0.2700636,0.3,2,120,0
-62.3724929963616,-33.4915225264524,11/11/16,0.1248783,7.3,2,118,0
-62.2915014776706,-33.5270250582333,11/11/16,-0.01075269,0.2,2,118,1
-62.3533255712019,-33.258602033513,11/11/16,0.1354865,0,2,118,0
-62.4031130811685,-33.722856728882,11/11/16,0.1462234,7.7,2,127,0
-62.4380702643635,-33.4764152411208,11/11/16,0.5360415,0.5,2,123,0
-62.4869103638062,-33.8352778158478,11/11/16,0.216754,0,2,127,0
-62.4051329882714,-33.4628753109759,11/11/16,0.2036691,0.6,2,124,0
-62.4804743505484,-33.8000028648365,11/11/16,0.5267776,0.6,2,130,0
-62.5657872509522,-33.521704703689,11/11/16,0.2097391,0.2,2,126,0
-62.361292154222,-33.4665270132393,11/11/16,0.321538,0,2,121,0
-62.5950710275273,-33.5635130512907,11/11/16,0.1229969,0.1,2,128,0
-62.3696010319786,-33.5408310641168,11/11/16,0.2705024,0,2,119,0
-62.3141799269616,-33.4452569656853,11/11/16,0.1436734,0,2,121,0
-62.628123002764,-33.4548557727985,11/11/16,0.1269998,7.7,2,120,0
-62.6097722105978,-33.7950493318247,11/11/16,0.2997468,0,2,126,0
-62.574575409917,-33.554760413756,11/11/16,0.4650982,0.1,2,126,0
-62.2371626713794,-33.4778682743196,11/11/16,0.1500863,5,2,119,0
-62.6171855934506,-33.4759996771902,11/11/16,0.3293954,0,2,128,0
-62.5132408512626,-33.7776756245517,11/11/16,0.2330912,0,2,122,0
-62.3089498279423,-33.437721829108,11/11/16,0.274624,0,2,120,0
-62.483198248,-33.5158365741669,11/11/16,0.1317754,0,2,126,0
-62.3385635582337,-33.568630017313,11/11/16,0.2078514,1.1,2,122,0
-62.5194621339777,-33.3829295168033,11/11/16,0.128393,1.8,2,123,0
-62.5588944305613,-33.5035960405368,11/11/16,0.1819527,0,2,126,0
-62.4370065863484,-33.4485113361781,11/11/16,0.3068014,0,2,122,0
-62.3880582731422,-33.2691589645402,11/11/16,0.4256249,0.1,2,121,0
-62.3105303811235,-33.4459946741545,11/11/16,0.3747106,0.3,2,120,0
-62.6827462786512,-33.1297792057067,11/11/16,0.1514843,0.1,1,115,0
-63.3591619237121,-33.5068999372258,11/11/16,0.1605867,1,1,145,0
-63.8198937324106,-33.0593105209664,11/11/16,0.1538913,0.1,1,262,0
-63.5547205640698,-33.1966588144583,11/11/16,0.07868467,0.3,1,192,0
-63.8532796420416,-33.1885145147915,11/11/16,0.4364676,0.2,1,265,0
-63.424123000387,-33.507231975443,11/11/16,0.1371953,0.1,1,157,0
-63.1684024979161,-32.9060531062828,11/11/16,0.1405973,0,1,160,0
-63.4506822559816,-32.9638187547293,11/11/16,0.4759609,8.2,1,186,0
-62.6719274831458,-33.297217962393,11/11/16,0.1333584,2.2,1,118,0
-62.8798028352527,-33.2231123679104,11/11/16,0.2818246,0.9,1,120,0
-63.3662547073749,-33.1617616608132,11/11/16,0.1850216,0.3,1,163,0
-63.7796814832507,-33.8105440600188,11/11/16,0.1412321,0,1,172,0
-62.7960392080655,-33.6767745393159,11/11/16,0.1320589,2,1,130,0
-63.1763750387796,-33.3929201534506,11/11/16,0.1638267,8,1,134,0
-63.2210962762132,-33.4683339779823,11/11/16,0.3789337,0.3,1,131,0
-62.9148690925264,-33.2824147116165,11/11/16,0.0995952,0.3,1,120,0
-63.3565356105264,-32.8574341692319,11/11/16,0.6003495,1,1,179,0
-63.0031777303576,-32.8914034240166,11/11/16,0.4839877,2.6,1,142,0
-63.6719035133403,-32.8278305618852,11/11/16,0.2701582,2.6,1,233,0
-62.6957495144241,-33.1950900388329,11/11/16,0.2160202,0.2,1,114,0
-62.685218619469,-33.1955283169905,11/11/16,0.1483429,0.6,1,115,0
-63.7960555528657,-33.229504680376,11/11/16,0.1396806,2.3,1,248,0
-63.462368359456,-33.2575343423898,11/11/16,0.1513411,0,1,176,0
-63.5004675046489,-33.0285121086222,11/11/16,0.3871119,1.9,1,199,0
-63.8583211785433,-33.2011721898785,11/11/16,0.3718919,0,1,263,0
-63.6445101832686,-33.5933167542797,11/11/16,0.1635846,5.1,1,170,0
-63.1050995000247,-33.1492363173457,11/11/16,0.2462567,0.7,1,135,0
-63.1534511648685,-33.3406588753856,11/11/16,0.1978768,0,1,130,0
-63.1422918659751,-33.3493701972803,11/11/16,0.2355104,0.1,1,132,0
-63.1393040401526,-33.8021164455961,11/11/16,0.1696994,3.5,1,128,0
-62.9328499267824,-33.4990096716386,11/11/16,0.1965572,1.3,1,121,0
-62.6525280597369,-33.6790917599466,11/11/16,0.1705437,0,1,126,0
-62.9692830269567,-33.7829512026647,11/11/16,0.130849,8,1,131,0
-63.8072311988753,-32.986299755332,11/11/16,0.1974602,0,1,269,0
-63.4298909425317,-33.0845929708199,11/11/16,0.2814828,0,1,180,0
-63.135327985641,-33.7607485845446,11/11/16,0.3144108,0,1,128,0
-63.2618686052358,-33.2428196316345,11/11/16,0.1732312,2.5,1,146,0
-63.8370108581129,-33.2685622369685,11/11/16,0.2662623,0.2,1,250,0
-62.8097348834395,-33.4625593397328,11/11/16,0.2960161,0.2,1,119,0
-63.6540867690692,-33.659076522213,11/11/16,0.1308454,0,1,164,0
-63.4655914754019,-32.9847713011747,11/11/16,0.2479787,0,1,192,0
-63.6087317366806,-33.1618585473252,11/11/16,0.1282677,0.1,1,207,0
-63.6139574481716,-32.8098959430489,11/11/16,0.408401,0,1,219,0
-63.5050537169027,-32.9514621049042,11/11/16,0.1643794,0,1,196,0
-63.4130283784405,-33.3021381767096,11/11/16,0.4042872,1.2,1,165,0
-62.7921196048725,-33.5020784964561,11/11/16,0.05285013,0.3,1,116,0
-63.5746991738173,-33.8036634908351,11/11/16,0.2955399,0.1,1,141,0
-62.9609244292527,-33.4711282744829,11/11/16,0.2343971,1.2,1,124,0
-63.0356649580239,-33.7204760190104,11/11/16,0.3951061,0,1,131,0
-63.3232627174324,-32.8688967237894,11/11/16,0.1614285,0.8,1,176,0
-62.9656895749684,-33.1343375802131,11/11/16,0.1405266,0,1,133,0
-63.710456764738,-32.9734189795962,11/11/16,0.04613604,2.5,1,242,0
-62.7397952857606,-33.0971351082139,11/11/16,0.1794572,0.3,1,117,0
-62.7512187419047,-33.7020847880054,11/11/16,0.3991714,0,1,129,0
-62.9115158377203,-33.6738514456702,11/11/16,0.379337,0,1,126,0
-63.6332869785924,-33.1871291234966,11/11/16,0.5789998,1,1,210,0
-63.2284383208371,-33.6804414011785,11/11/16,0.4120475,0.1,1,126,0
-62.8984591650889,-32.9603594915042,11/11/16,0.1900641,1.1,1,133,0
-63.8531448945145,-32.9827362531181,11/11/16,0.124652,0,1,278,0
-63.8148455956219,-33.8163390866061,11/11/16,0.2636691,2.5,1,179,0
-62.9895595294863,-33.4952704482772,11/11/16,0.1537252,0,1,123,0
-62.6730984305549,-33.3818479582703,11/11/16,0.221066,6.4,1,118,0
-63.2815610759634,-33.4037925904584,11/11/16,0.1379366,0.1,1,144,0
-63.054203540502,-32.9428911753556,11/11/16,0.1589159,0.8,1,148,0
-63.6198182216415,-33.1341962996325,11/11/16,0.1427125,0.2,1,208,0
-63.8347131118353,-33.1283194190364,11/11/16,0.1368825,2,1,261,0
-63.837928667607,-33.1921763062882,11/11/16,0.1498098,0,1,266,0
-63.6136444304104,-32.8404037439574,11/11/16,0.1324422,0.7,1,221,0
-63.3384936569587,-32.9560290761434,11/11/16,0.3324414,0,1,171,0
-62.9119591724542,-33.1388378460493,11/11/16,0.1382365,1,1,126,0
-62.5963108875998,-33.6577030891388,11/11/16,0.009578544,0,1,125,1
-62.7097520985159,-33.3261546339315,11/11/16,0.227246,0,1,118,0
-63.5049584015162,-33.0316231841265,11/11/16,0.1055774,0.9,1,198,0
-63.4151780745054,-33.0140738455197,11/11/16,0.2575005,0,1,172,0
-63.4245575758419,-32.8627288430558,11/11/16,0.5226866,0,1,185,0
-63.2690592146107,-32.9045698373809,11/11/16,0.1399717,0.6,1,164,0
-63.1841658167626,-33.1975018042024,11/11/16,0.2633868,0.6,1,141,0
-62.9041449223395,-32.9861303274433,11/11/16,0.2854361,0.6,1,130,0
-62.7205623348997,-33.0721574097138,11/11/16,0.1565714,0,1,119,0
-62.8669373539943,-33.4871258800907,11/11/16,0.1342759,0.3,1,124,0
-63.0585667358412,-33.1000664554652,11/11/16,0.1746503,2,1,139,0
-63.2760666748675,-32.8010910607198,11/11/16,0.1815525,2,1,173,0
-63.605153102176,-33.3238329514351,11/11/16,0.1515319,0,1,192,0
-63.8963402279335,-32.8003937237959,11/11/16,0.1355334,0.2,1,304,0
-62.7665174997673,-33.647515497753,11/11/16,0.2381203,1.1,1,128,0
-63.489087058568,-33.3811538443778,11/11/16,0.1273466,0.1,1,172,0
-63.8735741731344,-33.7732247498277,11/11/16,0.1512247,1.4,1,187,0
-62.7498481947078,-33.0217482852782,11/11/16,0.2245901,2.5,1,121,0
-63.8951742864987,-32.9709848243266,11/11/16,0.133281,0,1,286,0
-63.4735456293456,-33.4878756665605,11/11/16,0.1245437,0,1,165,0
-62.6305281800816,-33.2827826343928,11/11/16,0.2977562,0,1,116,0
-63.6194272429044,-32.9392894763108,11/11/16,0.4748625,8.2,1,218,0
-63.8120666197586,-32.9852889263844,11/11/16,0.1931147,0,1,267,0
-63.7001017589655,-33.0349764717761,11/11/16,0.301349,0.2,1,237,0
-63.2228201689694,-32.9214869916411,11/11/16,0.01581698,2.4,1,159,1
-63.5631640423763,-32.9150415874694,11/11/16,0.1703653,1.6,1,206,0
-63.0691590820361,-33.0403478605916,11/11/16,0.4263066,5.2,1,144,0
-63.8429367598661,-32.8835045247708,11/11/16,0.1262385,0,1,272,0
-63.6619055792691,-33.5692015896524,11/11/16,0.1895984,0,1,177,0
-63.581641459657,-32.8379254360499,11/11/16,0.1411613,7.7,1,212,0
-62.6205062786639,-33.6622387188028,11/11/16,0.4313185,0.6,1,130,0
-63.3739858789919,-32.9218324691964,11/11/16,0.1502848,0,1,173,0
-62.972722347517,-33.2546359560231,11/11/16,0.1313381,0.4,1,122,0
-62.6313099871202,-33.7443222831201,11/11/16,0.1094865,0.3,1,126,0
-63.7022312623523,-33.2262692123365,11/11/16,0.1526671,0.6,1,228,0
-63.1361349597008,-32.9127151302724,11/11/16,0.1959291,0.3,1,155,0
-63.3304345943158,-33.0743529957073,11/11/16,0.1647025,0.6,1,163,0
-62.9752382169857,-33.2718868319807,11/11/16,0.2563086,0,1,120,0
-62.9894214415927,-32.9659783345136,11/11/16,0.1535845,0,1,136,0
-62.7543492624733,-33.6099913692078,11/11/16,0.1708042,1.4,1,122,0
-63.7351756515693,-33.2426711951824,11/11/16,0.1282154,6.7,1,231,0
-63.0773153846196,-33.8358891180649,11/11/16,0.2219934,8,1,133,0
-63.0168048416552,-33.2097842947233,11/11/16,0.4780737,0.1,1,129,0
-63.772104002476,-32.7838198169452,11/11/16,0.1608295,0.1,1,267,0
-63.8573811019609,-33.2517740022009,11/11/16,0.1576618,0.1,1,259,0
-62.6775053519882,-33.6573263574951,11/11/16,0.2512567,0,1,130,0
-62.7191477023635,-33.0410821872959,11/11/16,0.1303439,0,1,118,0
-63.0223909128409,-33.23640762658,11/11/16,0.2684825,0,1,125,0
-63.6554617361409,-32.7896854892665,11/11/16,0.1316686,0.3,1,235,0
-63.8388823992432,-33.0316432226188,11/11/16,0.1492152,0.7,1,274,0
-63.3552058305129,-33.1194365047796,11/11/16,0.1859508,1.3,1,166,0
-62.6068553781373,-33.3580009130183,11/11/16,0.3154189,0,1,118,0
-63.4449925366553,-33.3840105960711,11/11/16,0.1305394,1.3,1,166,0
-63.2759619913317,-33.2838296270727,11/11/16,0.1443512,0,1,148,0
-63.0443297787095,-33.2041308621686,11/11/16,0.1843485,0.5,1,128,0
-63.1093288115465,-33.7431894060578,11/11/16,0.151639,5.9,1,128,0
-63.7263112170683,-33.8192206404826,11/11/16,0.2891158,0,1,161,0
